,price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
2546,182000.0,59.0,-34.6295084,-58.4347383,Caballito
2551,64766.58,39.0,-34.620683,-58.396645,San Cristobal
2564,108000.0,50.0,-34.6177506,-58.3829977,Centro / Microcentro
2573,185000.0,100.0,-34.61121,-58.430751,Caballito
2581,183500.0,60.0,-34.5854115,-58.4434737,Palermo
2588,150000.0,44.0,-34.5790338,-58.438252,Palermo
2593,237000.0,90.0,-34.5735299,-58.4409786,Belgrano
2606,107000.0,52.0,-34.616667,-58.45,Caballito
2608,129000.0,58.0,-34.5632097749,-58.4690852765,Belgrano
2616,135000.0,56.0,-34.570595,-58.484173,Villa Urquiza
2617,125000.0,38.0,-34.590165,-58.400558,Recoleta
2624,99000.0,67.0,-34.62969,-58.370891,Barracas
2630,96000.0,38.0,-34.5965586611,-58.4198318965,Palermo
2632,130000.0,66.0,-34.6062505,-58.4415822,Caballito
2645,175000.0,50.0,-34.5934993495,-58.3976831057,Recoleta
2655,126900.0,44.0,-34.62408,-58.4307,Caballito
2657,89900.0,39.0,-34.600927,-58.437438,Villa Crespo
2659,159500.0,66.0,-34.595587744,-58.4410885784,Villa Crespo
2663,139500.0,55.0,-34.5940365,-58.4438046,Villa Crespo
2667,260000.0,97.0,-34.6023874,-58.429063,Almagro
2674,260000.0,45.0,-34.621484,-58.360963,Puerto Madero
2695,82000.0,43.0,-34.6292137602,-58.3998250693,Parque Patricios
2700,109500.0,47.0,-34.596667,-58.381232,Retiro
2708,132000.0,51.0,-34.5576080248,-58.4805825768,Saavedra
2709,198000.0,90.0,-34.6099028,-58.431512,Caballito
2711,155000.0,80.0,-34.6117395,-58.4739117,Villa General Mitre
2724,249000.0,74.0,-34.6197904055,-58.4343878888,Caballito
2727,135000.0,41.0,-34.54962,-58.454711,Nuñez
2741,112320.0,42.0,-34.544171,-58.478875,Saavedra
2746,93600.0,36.0,-34.586191,-58.440431,Palermo
2749,149000.0,62.0,-34.6037137392,-58.3815808896,Villa Crespo
2751,135000.0,48.0,-34.6230978,-58.466323,Flores
2753,70000.0,31.0,-34.609251,-58.431375,Caballito
2756,150000.0,65.0,,,Belgrano
2757,194100.0,72.0,-34.5720808,-58.4825026,Villa Urquiza
2759,119000.0,53.0,-34.631546,-58.441433,Parque Chacabuco
2761,70000.0,36.0,-34.6049101,-58.4154542,Almagro
2762,98000.0,59.0,-34.6105130552,-58.3943872138,Congreso
2763,79900.0,45.0,-34.6308205,-58.4695944,Flores
2764,120000.0,70.0,-34.6323606,-58.3732828,Barracas
2777,82400.0,32.0,-34.5644917,-58.4723786,Palermo
2787,203000.0,70.0,-34.572641,-58.474684,Villa Urquiza
2790,112700.0,46.0,,,Floresta
2809,85000.0,44.0,-34.627564,-58.4109898,Boedo
2813,207700.0,60.0,-34.5982958,-58.4173784,Abasto
2814,125000.0,50.0,-34.6240354,-58.4042052,Balvanera
2825,130730.17,50.0,-34.626917,-58.425295,Boedo
2835,210000.0,99.0,-34.559658,-58.461664,Belgrano
2839,105500.0,46.0,-34.60808733,-58.43089266,Parque Centenario
2841,153000.0,78.0,-34.5686083,-58.4677387,Belgrano
2853,155000.0,39.0,-34.5861553,-58.4300609,Palermo
2854,65000.0,46.0,,,Constitución
2867,84500.0,35.0,-34.6244262,-58.3973636,San Cristobal
2870,209990.0,76.0,-34.5723206,-58.4335469,Palermo
2880,300000.0,100.0,-34.6212284,-58.3683401,San Telmo
2888,235000.0,83.0,-34.5846738536,-58.4002593786,Barrio Norte
2889,275000.0,86.0,-34.5673888,-58.4480445,Belgrano
2907,225000.0,97.0,-34.6039694,-58.4383643,Caballito
2912,156000.0,83.0,,,Paternal
2919,118000.0,71.0,-34.6183879468,-58.4256533906,Almagro
2932,85000.0,37.0,-34.549965,-58.4659,Nuñez
2948,82211.96,32.0,-34.6295865181,-58.4413401079,Parque Chacabuco
2951,85000.0,40.0,-34.639032,-58.503277,Villa Luro
2955,74500.0,38.0,-34.5976128,-58.4440083,Villa Crespo
2960,180000.0,70.0,-34.6087082126,-58.4256268241,Almagro
2964,99975.0,33.0,-34.5687846,-58.4768939,Villa Urquiza
2966,165000.0,60.0,-34.5402985,-58.4692078,Nuñez
2970,93468.0,38.0,-34.6233348,-58.3748384,San Telmo
2985,75000.0,34.0,-34.607282,-58.40135,Balvanera
2991,100000.0,43.0,-34.620947,-58.449528,Caballito
2995,170000.0,46.0,-34.5718525,-58.4471998,Belgrano
2996,95000.0,34.0,-34.58478,-58.477444,Villa Urquiza
2997,50000.0,40.0,-34.54435,-58.47946,Saavedra
3025,83160.0,37.0,-34.6256447,-58.4611155,Flores
3043,165000.0,75.0,-34.63289,-58.361928,Boca
3077,280000.0,98.0,-34.5895313,-58.4095194,Palermo
3082,110000.0,47.0,-34.584411,-58.507025,Villa Pueyrredón
3083,99000.0,74.0,-34.6072023,-58.4035194,Balvanera
3086,80000.0,35.0,-34.6068242058,-58.416649276,Almagro
3088,125000.0,60.0,-34.6002337,-58.4527474,Villa Crespo
3103,105000.0,39.0,-34.5528154546,-58.4681001518,Nuñez
3115,84000.0,33.0,,,Coghlan
3117,180000.0,87.0,-34.5718762094,-58.4877971841,Villa Urquiza
3129,187000.0,86.0,-34.587953,-58.414446,Palermo
3136,85000.0,33.0,-34.6109658,-58.4179627,Almagro
3151,90000.0,43.0,-34.6157105,-58.3916741,Balvanera
3153,110000.0,35.0,-34.6161011,-58.4110759,Balvanera
3158,135000.0,60.0,-34.6321335,-58.4690249,Flores
3159,145000.0,79.0,,,Boca
3160,248000.0,88.0,-34.559524,-58.455898,Belgrano
3174,92000.0,45.0,-34.555898,-58.479251,Saavedra
3179,89500.0,40.0,-34.6202466,-58.4165902,Almagro
3188,160000.0,62.0,-34.6108194634,-58.4164492749,Once
3194,123000.0,43.0,-34.5817888,-58.449509,Colegiales
3197,105000.0,44.0,-34.556862,-58.457876,Belgrano
3198,104000.0,55.0,-34.6016125,-58.3874235,Tribunales
3210,155000.0,77.0,-34.610198,-58.441065,Villa Crespo
3214,158000.0,77.0,-34.596756,-58.381452,Retiro
3217,97000.0,71.0,-34.611701,-58.438747,Caballito
3229,98000.0,35.0,-34.5502415,-58.4676781,Nuñez
3238,58000.0,55.0,,,Villa Lugano
3242,107000.0,48.0,-34.5562825,-58.4790126,Nuñez
3245,78000.0,36.0,-34.616433,-58.477478,Villa del Parque
3249,64000.0,34.0,-34.648885,-58.484774,Parque Avellaneda
3259,125000.0,50.0,-34.6317516923,-58.4848871652,Floresta
3269,85000.0,48.0,-34.6308299,-58.459903,Flores
3273,191134.0,71.0,-34.54179,-58.476815,Nuñez
3279,112000.0,60.0,-34.6103745,-58.399023,Congreso
3280,177000.0,52.0,-34.582143,-58.448764,Palermo
3287,120000.0,37.0,-34.5596996,-58.4468228,Belgrano
3297,140000.0,46.0,-34.5541654,-58.4655168,Nuñez
3300,126360.0,41.0,-34.5710926,-58.4846052,Villa Urquiza
3308,85500.0,38.0,-34.6037137392,-58.3815808896,Abasto
3322,88000.0,33.0,-34.5923159302,-58.4338175662,Palermo
3326,88500.0,34.0,-34.577097,-58.452137,Colegiales
3329,58904.0,38.0,-34.631255,-58.370463,Barracas
3347,170000.0,84.0,-34.547057,-58.460419,Nuñez
3353,115000.0,80.0,-34.6067314268,-58.4006620127,Balvanera
3356,75000.0,48.0,-34.621434,-58.390198,San Cristobal
3357,69500.0,38.0,-34.620866,-58.509493,Villa Devoto
3359,139000.0,42.0,-34.597769,-58.42644,Villa Crespo
3368,98000.0,39.0,-34.625268,-58.454082,Caballito
3369,130000.0,41.0,-34.600269,-58.4090862,Barrio Norte
3376,148000.0,74.0,-34.6118423,-58.4116076,Balvanera
3381,74000.0,33.0,-34.5653209202,-58.4716025037,Coghlan
3388,129000.0,90.0,-34.6135876,-58.4107896,Almagro
3415,78000.0,37.0,-34.6113848,-58.4073279,Once
3417,130000.0,47.0,-34.624235218,-58.3696383829,San Telmo
3426,135000.0,65.0,-34.603207,-58.434161,Caballito
3429,115000.0,50.0,-34.5848438,-58.5041771,Villa Pueyrredón
3433,125000.0,39.0,-34.5495516,-58.4541462,Nuñez
3452,132000.0,65.0,-34.6213780165,-58.4469826183,Caballito
3457,369500.0,98.0,-34.62818,-58.429483,Caballito
3459,155000.0,80.0,-34.567609,-58.472414,Belgrano
3461,77000.0,45.0,-34.5655338,-58.4788297,Villa Urquiza
3462,69000.0,39.0,-34.618305,-58.394136,San Cristobal
3466,269000.0,86.0,-34.572804,-58.420937,Palermo
3479,159000.0,84.0,-34.6095064089,-58.3956532164,Congreso
3487,71400.0,40.0,-34.589676,-58.490095,Agronomía
3492,120000.0,43.0,-34.5478587198,-58.4482092853,Belgrano
3497,162000.0,50.0,-34.5574837,-58.4806697,Saavedra
3498,105000.0,32.0,-34.6156413442,-58.4363698922,Caballito
3508,297638.0,72.0,-34.5525338,-58.4512771,Belgrano
3527,75000.0,39.0,-34.628888,-58.365579,Boca
3532,120000.0,72.0,-34.6278223,-58.3605432,Boca
3543,170000.0,70.0,-34.58934,-58.42761,Palermo
3554,169000.0,64.0,-34.625837,-58.372437,San Telmo
3562,115000.0,50.0,-34.6029395377,-58.3983918577,Once
3570,240000.0,85.0,-34.559393,-58.460462,Belgrano
3572,110000.0,49.0,-34.595929,-58.444068,Villa Crespo
3575,85000.0,40.0,-34.6372552,-58.501144,Villa Luro
3578,128000.0,45.0,-34.5978249,-58.4164389,Palermo
3591,138000.0,67.0,-34.6045526,-58.4168577,Almagro
3594,74714.23,33.0,-34.6233199695,-58.3974607122,Monserrat
3624,95000.0,45.0,-34.599627,-58.428249,Villa Crespo
3626,65000.0,39.0,-34.6114442,-58.4078192,Balvanera
3628,165000.0,58.0,-34.6072012,-58.4191852,Almagro
3630,158000.0,43.0,-34.573743,-58.440605,Colegiales
3634,112000.0,70.0,-34.636172,-58.361978,Boca
3637,70000.0,32.0,-34.5907409831,-58.4487530794,Chacarita
3643,145000.0,50.0,-34.5711377804,-58.480766781,Villa Urquiza
3650,65000.0,50.0,-34.635621,-58.35884,Boca
3652,219596.0,83.0,-34.572721,-58.483565,Villa Urquiza
3655,205000.0,68.0,-34.5474472,-58.4588252,Nuñez
3656,74000.0,34.0,-34.5958168,-58.4474666,Villa Crespo
3658,81000.0,43.0,-34.62385,-58.377764,San Telmo
3660,235000.0,96.0,-34.563687,-58.474474,Coghlan
3670,380000.0,79.0,-34.5867085,-58.4190988,Palermo
3672,91000.0,35.0,-34.5538454266,-58.4919050998,Saavedra
3674,156000.0,48.0,-34.5712553,-58.4810658,Villa Urquiza
3686,147000.0,61.0,-34.5520265,-58.453537,Belgrano
3688,129000.0,84.0,-34.61183,-58.396822,Balvanera
3694,117800.0,62.0,-34.6503613594,-58.505256527,Mataderos
3696,179000.0,58.0,-34.5629049,-58.4697507,Belgrano
3698,235705.0,75.0,-34.6132205,-58.4412194,Caballito
3700,115000.0,37.0,-34.5878027,-58.4225687,Palermo
3721,85000.0,42.0,-34.60831,-58.418727,Almagro
3726,135000.0,50.0,-34.5938512,-58.434005,Villa Crespo
3728,108000.0,45.0,-34.605957,-58.396555,Balvanera
3729,149000.0,64.0,-34.6090427855,-58.4848156603,Villa del Parque
3733,158000.0,46.0,-34.5432969,-58.46141,Nuñez
3740,85000.0,43.0,-34.6028068148,-58.4887469933,Villa del Parque
3741,99000.0,44.0,-34.623697,-58.439687,Caballito
3744,130000.0,50.0,-34.6049169,-58.4903979,Villa del Parque
3758,120000.0,67.0,-34.6354828,-58.4524269,Flores
3761,82000.0,42.0,-34.595231,-58.433864,Villa Crespo
3773,112000.0,55.0,-34.6134704,-58.4799462,Villa General Mitre
3774,116996.0,49.0,-34.6244303,-58.3741828,San Telmo
3779,115000.0,44.0,-34.5832367,-58.4114151,Barrio Norte
3783,112000.0,35.0,-34.552745,-58.462983,Nuñez
3789,59500.0,34.0,-34.623205,-58.397709,San Cristobal
3793,145000.0,63.0,-34.5565631,-58.4683603,Nuñez
3796,85000.0,38.0,-34.643737,-58.496761,Villa Luro
3801,135000.0,45.0,-34.5804863,-58.4708779,Villa Urquiza
3812,158500.0,59.0,-34.5687092,-58.4509432,Belgrano
3824,169000.0,66.0,-34.6223398871,-58.4085322312,San Cristobal
3832,160000.0,67.0,-34.5569188,-58.4652614,Belgrano
3842,73800.0,41.0,-34.597773,-58.448669,Villa Crespo
3854,92000.0,43.0,-34.573193,-58.489264,Villa Urquiza
3862,135000.0,53.0,-34.5514317,-58.4646535,Nuñez
3866,224000.0,45.0,-34.611573,-58.363668,Puerto Madero
3872,95000.0,41.0,-34.6039992,-58.4557837,Villa Crespo
3873,99000.0,40.0,-34.6116565,-58.4196847,Almagro
3877,98000.0,35.0,-34.6037137392,-58.3815808896,Belgrano
3881,330000.0,80.0,-34.5895602106,-58.3947492433,Barrio Norte
3886,164959.0,67.0,-34.6167403,-58.4430273,Caballito
3900,75000.0,46.0,-34.612372,-58.402741,Once
3907,190000.0,93.0,-34.5986787,-58.3963347,Barrio Norte
3920,135000.0,66.0,-34.5992793,-58.4196508,Almagro
3927,121500.0,62.0,-34.6318660806,-58.4259152412,Boedo
3948,159900.0,32.0,-34.5638912,-58.4454157,Belgrano
3951,139900.0,89.0,-34.6341464064,-58.480147299,Flores
3957,105000.0,48.0,-34.6188983,-58.4064858,San Cristobal
3967,73000.0,33.0,-34.6736537,-58.4060897,Balvanera
3984,200000.0,51.0,-34.5647343,-58.4359178,Palermo
4015,65000.0,34.0,-34.6127414,-58.4205789,Almagro
4019,125000.0,53.0,-34.5994381313,-58.4851559433,Villa Devoto
4024,99923.7,33.0,-34.623337,-58.3977098,San Cristobal
4030,103000.0,52.0,-34.617171,-58.369716,San Telmo
4035,99360.0,35.0,-34.6148483,-58.4604643,Caballito
4041,144000.0,56.0,-34.574391,-58.459483,Colegiales
4046,137400.0,74.0,-34.545497,-58.478525,Saavedra
4052,145000.0,100.0,-34.629523,-58.4650154,Flores
4059,82000.0,37.0,-34.6045547,-58.3802473,San Nicolás
4061,215000.0,43.0,-34.591193355,-58.3936256476,Recoleta
4079,105000.0,50.0,-34.6057129,-58.4308693,Parque Centenario
4089,85500.0,41.0,-34.616222,-58.39345,Balvanera
4094,90000.0,34.0,-34.5688102,-58.4576087,Belgrano
4098,189000.0,76.0,-34.5920907,-58.4055977,Recoleta
4108,115000.0,65.0,-34.607684,-58.399239,Once
4120,72000.0,36.0,,,
4121,87500.0,42.0,-34.63912,-58.521075,Liniers
4136,330000.0,65.0,-34.5607738,-58.4606282,Nuñez
4144,290000.0,97.0,-34.5845607,-58.4167391,Palermo
4146,170000.0,47.0,-34.5888413,-58.3849987,Recoleta
4150,135000.0,78.0,-34.5818298,-58.4720836,Villa Urquiza
4169,106020.54,39.0,-34.6204532,-58.4029587,Congreso
4174,88986.22,42.0,-34.6321116,-58.3703982,Barracas
4176,115000.0,54.0,-34.631467,-58.416577,Boedo
4182,95000.0,37.0,-34.5582269,-58.4583569,Belgrano
4189,185000.0,86.0,-34.596979,-58.40663,Recoleta
4193,67000.0,36.0,-34.6152197,-58.4983578,Monte Castro
4197,93000.0,53.0,-34.641047,-58.431323,Parque Chacabuco
4216,150000.0,56.0,-34.5784942,-58.4345008,Palermo
4221,82000.0,31.0,-34.583758,-58.434155,Palermo
4227,139000.0,70.0,-34.607924,-58.374815,Centro / Microcentro
4229,118974.0,49.0,-34.6244303,-58.3741828,San Telmo
4238,225000.0,76.0,-34.563121,-58.468037,Belgrano
4243,290000.0,100.0,-34.6048035431,-58.3779693438,Barrio Norte
4244,129000.0,60.0,-34.5623519501,-58.4687782122,Coghlan
4252,89500.0,38.0,-34.577985,-58.428099,Palermo
4261,122000.0,80.0,-34.61382,-58.494344,Villa del Parque
4265,89000.0,42.0,-34.647382,-58.4772734,Parque Avellaneda
4270,125000.0,58.0,-34.605749,-58.488293,Villa del Parque
4272,98577.0,41.0,-34.5688712,-58.4884216,Villa Urquiza
4274,133000.0,75.0,-34.6073418,-58.3907693,San Nicolás
4275,99000.0,42.0,-34.5993371549,-58.485000192,Villa Devoto
4281,110000.0,48.0,-34.5942724,-58.4949974,Villa Pueyrredón
4289,102500.0,42.0,-34.5997314,-58.4427098,Villa Crespo
4291,118000.0,40.0,-34.597144,-58.379851,Centro / Microcentro
4293,142067.0,48.0,-34.632079,-58.3703766,Barracas
4296,125000.0,60.0,-34.5812589,-58.4563141,Colegiales
4297,130000.0,53.0,-34.6404629,-58.5290105,Floresta
4312,79416.75,34.0,-34.6177615,-58.383662,Monserrat
4315,189000.0,78.0,-34.5895459,-58.3973636,Recoleta
4325,313000.0,92.0,-34.597769,-58.42644,Villa Crespo
4328,174900.0,72.0,-34.624212,-58.404307,San Cristobal
4330,145000.0,40.0,-34.5814957,-58.4484175,Colegiales
4333,109990.0,69.0,-34.612796,-58.406968,Balvanera
4336,179000.0,100.0,-34.617321,-58.439614,Caballito
4360,125000.0,43.0,-34.606305,-58.431656,Villa Crespo
4366,166394.0,55.0,-34.5731507,-58.482362,Villa Urquiza
4369,91500.0,48.0,,,
4371,133000.0,35.0,-34.549608,-58.474142,Nuñez
4386,170000.0,74.0,-34.5992343801,-58.3860588202,Centro / Microcentro
4400,57900.0,65.0,-34.645224,-58.436024,Parque Chacabuco
4414,79000.0,38.0,-34.609387,-58.441622,Caballito
4420,215000.0,50.0,-34.5617098,-58.4434293,Belgrano
4428,198000.0,73.0,-34.5764801,-58.4944286,Villa Urquiza
4430,170000.0,68.0,-34.6208009427,-58.4365968034,Caballito
4435,139000.0,74.0,-34.602209,-58.399969,Balvanera
4436,170000.0,40.0,-34.5432969,-58.46141,Nuñez
4458,100000.0,53.0,-34.5985571,-58.3840818,Retiro
4459,72000.0,62.0,-34.631599,-58.362898,Boca
4462,117600.0,42.0,-34.5517599934,-58.491019798,Saavedra
4465,126000.0,50.0,-34.59770557,-58.4166613563,Palermo
4467,150000.0,60.0,-34.5577461,-58.4830254,Villa Urquiza
4472,93500.0,61.0,-34.625357,-58.3666195,Boca
4475,252000.0,100.0,-34.5776851,-58.4243307,Palermo
4477,85500.0,34.0,-34.6496586,-58.4606052,Flores
4486,69920.0,33.0,-34.5972556,-58.4454984,Villa Crespo
4488,98000.0,57.0,-34.599709,-58.469431,Paternal
4490,101244.0,31.0,-34.562909,-58.465303,Belgrano
4499,176282.37,69.0,-34.5538467,-58.4920942,Saavedra
4506,97000.0,34.0,-34.5971308,-58.4417361,Villa Crespo
4513,180000.0,64.0,-34.5773229,-58.4240065,Palermo
4515,87000.0,34.0,-34.60746,-58.43891555,Parque Centenario
4517,89000.0,37.0,-34.6182578,-58.4279297,Almagro
4532,259000.0,85.0,-34.5719003943,-58.4744939153,Villa Urquiza
4541,145745.36,47.0,-34.6321116,-58.3703982,Barracas
4549,232000.0,93.0,-34.5959115,-58.3920496,Recoleta
4555,130000.0,42.0,-34.563497,-58.465215,Belgrano
4558,149000.0,75.0,-34.616592,-58.386776,Monserrat
4563,180000.0,57.0,-34.5546255,-58.4559584,Nuñez
4569,82000.0,38.0,-34.604495,-58.45602,Villa Crespo
4576,99875.0,44.0,-34.6063416,-58.4464868,Caballito
4590,85000.0,46.0,-34.625227,-58.457758,Flores
4591,95000.0,48.0,-34.552185,-58.485683,Saavedra
4592,134000.0,40.0,,,Belgrano
4593,99000.0,42.0,-34.56293,-58.456739,Belgrano
4601,178000.0,64.0,-34.5632252422,-58.4491468686,Belgrano
4604,225390.0,58.0,-34.639636,-58.507959,Villa Luro
4607,115000.0,31.0,-34.5632047,-58.4513922,Belgrano
4611,69670.0,33.0,-34.6212158,-58.4035735,San Cristobal
4613,75000.0,40.0,,,
4615,110000.0,40.0,-34.5693357,-58.485331,Villa Urquiza
4617,165000.0,63.0,-34.6275935,-58.4396836,Caballito
4622,180000.0,63.0,-34.623771,-58.440083,Caballito
4644,148000.0,64.0,-34.5961219,-58.4255006,Palermo
4651,368000.0,70.0,-34.59947,-58.364042,Puerto Madero
4655,102458.0,45.0,-34.593335,-58.442214,Villa Crespo
4657,230000.0,76.0,-34.569682,-58.4557581,Belgrano
4663,88000.0,42.0,-34.6003888,-58.4307536,Villa Crespo
4681,100000.0,73.0,-34.6946641,-58.4676446,Villa Lugano
4682,144000.0,69.0,-34.6154117,-58.4754707,Villa Santa Rita
4683,78500.0,35.0,-34.60315215,-58.4092647,Abasto
4687,173350.0,36.0,-34.590836,-58.389015,Recoleta
4691,165000.0,47.0,-34.600917,-58.442108,Villa Crespo
4697,122000.0,44.0,-34.6206226,-58.3684327,San Telmo
4709,149000.0,80.0,-34.6116145,-58.4056064,Balvanera
4714,120000.0,55.0,-34.616004,-58.470506,Villa General Mitre
4722,145000.0,58.0,,,Floresta
4731,76000.0,34.0,-34.6177615,-58.383662,Monserrat
4732,83000.0,35.0,-34.6027644,-58.4360764,Villa Crespo
4733,112400.0,43.0,-34.6077796,-58.4687339,Paternal
4743,200000.0,68.0,-34.60662,-58.4304928,Almagro
4744,106630.0,46.0,-34.6008099,-58.4109401,Almagro
4750,125000.0,46.0,-34.5991285,-58.4449945,Villa Crespo
4763,139500.0,55.0,-34.5940489212,-58.4437891643,Villa Crespo
4772,190000.0,61.0,-34.5714065,-58.481306,Villa Urquiza
4774,73000.0,42.0,-34.637913,-58.48546,Velez Sarsfield
4776,130000.0,60.0,-34.5763528162,-58.4415270386,Palermo
4783,120000.0,55.0,-34.5971598,-58.425678,Almagro
4813,61000.0,36.0,-34.6006145,-58.4176768,Almagro
4821,109489.0,43.0,-34.6212158,-58.4035735,San Cristobal
4825,240000.0,82.0,-34.543593,-58.463359,Nuñez
4826,205200.0,48.0,-34.613199,-58.44123,Caballito
4835,290000.0,77.0,-34.5392019,-58.4649179508,Nuñez
4853,110000.0,46.0,-34.637375,-58.4989178,Villa Luro
4858,140000.0,40.0,-34.603478,-58.517055,Villa Devoto
4863,111400.0,33.0,-34.586418,-58.504636,Villa Pueyrredón
4866,159000.0,76.0,-34.6012812,-58.379607,Retiro
4869,129500.0,48.0,-34.6274952,-58.4392333,Flores
4875,105042.68,45.0,-34.5977228,-58.4304234,Villa Crespo
4877,90500.0,42.0,-34.6582101,-58.5109039,Mataderos
4890,114000.0,47.0,-34.6429726,-58.3737295,Barracas
4891,101185.0,37.0,,,Villa Urquiza
4904,66600.0,35.0,-34.63099,-58.4201892,Boedo
4912,196500.0,66.0,-34.595328,-58.441536,Villa Crespo
4918,169000.0,49.0,-34.597769,-58.42644,Villa Crespo
4921,98000.0,52.0,-34.644323,-58.493925,Parque Avellaneda
4935,105000.0,47.0,-34.57174,-58.475877,Villa Urquiza
4937,106000.0,34.0,-34.5859299,-58.4404055,Palermo
4945,180000.0,49.0,-34.5962592253,-58.3741856989,Retiro
4947,92000.0,53.0,-34.569588,-58.451257,Belgrano
4950,92000.0,36.0,-34.5742364,-58.4882788,Villa Urquiza
4963,259000.0,94.0,-34.6036844,-58.3815591,Barrio Norte
4969,265000.0,73.0,-34.586921,-58.4187803,Palermo
4973,138000.0,66.0,-34.601017,-58.4313746,Villa Crespo
4978,70000.0,38.0,-34.609502,-58.411796,Balvanera
5003,250000.0,72.0,-34.5596631,-58.4623963,Belgrano
5006,231495.0,62.0,-34.6153103,-58.3619834,Puerto Madero
5011,105625.0,38.0,-34.6277787,-58.4324062,Caballito
5019,266761.37,81.0,-34.56822,-58.458337,Belgrano
5023,89412.0,36.0,-34.5546524,-58.4936437,Saavedra
5032,80107.33,35.0,-34.626394,-58.4594467,Flores
5033,178000.0,72.0,-34.5543389,-58.4603122,Belgrano
5037,84622.02,40.0,-34.628026,-58.360072,Boca
5040,96471.0,36.0,-34.5538467,-58.4920942,Saavedra
5047,99500.0,63.0,-34.6087573,-58.4298324,Almagro
5069,68000.0,35.0,-34.61607,-58.43392,Flores
5076,99000.0,35.0,-34.542957,-58.46235,Nuñez
5082,170000.0,69.0,-34.5936432,-58.4034955,Barrio Norte
5084,150000.0,65.0,-34.620947,-58.449528,Caballito
5087,165000.0,62.0,-34.59793,-58.3882455,Barrio Norte
5091,81500.0,35.0,-34.6047969,-58.454126,Villa Crespo
5099,120000.0,36.0,-34.5600393,-58.4667932,Belgrano
5101,105000.0,45.0,,,Las Cañitas
5102,210000.0,57.0,-34.563779,-58.450937,Belgrano
5103,60000.0,56.0,-34.6848640466,-58.4611011534,Villa Lugano
5108,260000.0,65.0,-34.5963548,-58.4091008,Barrio Norte
5122,184300.0,97.0,-34.61973,-58.400558,San Cristobal
5124,100000.0,42.0,-34.597605,-58.444272,Villa Crespo
5131,154000.0,41.0,-34.5542681,-58.4576474,Nuñez
5137,135000.0,68.0,-34.598243,-58.498828,Villa del Parque
5140,162000.0,72.0,-34.6036844,-58.3815591,Congreso
5147,135000.0,54.0,-34.6087654,-58.4390479,Parque Centenario
5160,195000.0,99.0,-34.589945,-58.422418,Palermo
5169,79500.0,36.0,-34.6053211,-58.4740494,Villa del Parque
5182,248000.0,96.0,-34.5591487,-58.4562072,Belgrano
5189,65000.0,33.0,-34.6360226,-58.3581979,Boca
5194,69000.0,32.0,-34.613661,-58.385339,Monserrat
5200,40842.9,34.0,-34.6076122891,-58.4401524326,Parque Centenario
5204,180000.0,58.0,-34.6139909,-58.5251083,Villa Devoto
5211,120000.0,40.0,-34.5835498,-58.427017,Palermo
5214,114500.0,52.0,-34.5545189,-58.4854197,Saavedra
5221,100000.0,33.0,-34.5849069,-58.4430006,Palermo
5223,165000.0,75.0,-34.6332853,-58.3620255,Boca
5230,168000.0,76.0,-34.5642911,-58.4562083,Belgrano
5243,85000.0,56.0,-34.632184,-58.408535,Parque Patricios
5244,149000.0,79.0,-34.6344407,-58.4747469,Floresta
5275,110000.0,50.0,-34.6120144,-58.398354,Congreso
5278,120000.0,50.0,-34.5613457644,-58.4736812401,Belgrano
5282,290000.0,79.0,-34.5768402,-58.4221209,Palermo
